cell_id,B2_2020,B3_2020,B4_2020,B8_2020,B11_2020,NDVI_2020,NDWI_2020,NDBI_2020,vegetation_2021,built_up_2021,water_2021,other_2021
"4916,25422",710.1621819937253,886.9327685252248,921.8448805213626,2165.9837702148234,1891.93553463674,0.3905453136555134,-0.4089043805981743,-0.0524222700912257,0.6253428361725963,0.3675590064511145,0.0,0.0070981573762891
"4917,25422",641.3516823557819,858.4331595462239,831.8091093410584,2602.729032102346,2067.8570649287985,0.5048564966279964,-0.4944302495428609,-0.1009056001255098,0.7722022636844749,0.2277977363155251,0.0,0.0
"4918,25422",555.2413468501092,764.3136953898153,833.6114265025354,2612.795104996383,2201.8010475500887,0.5202806557802447,-0.5427391346881156,-0.0815610414560008,0.724311430447715,0.275688569552285,0.0,0.0
"4919,25422",514.8209510016903,736.6668645908771,753.724122616463,2503.302640598603,2165.967762490952,0.5244710024693432,-0.5319290990212769,-0.0613095951292268,0.8401997141422335,0.1598002858577664,0.0,2.775557561562892e-17
"4920,25422",485.0785903934354,654.6827661115143,740.5361380642057,1861.4055756698067,1829.104682597154,0.4013290226771112,-0.4534110425883309,0.0161149262749355,0.9966006103449608,0.0033993896550392,0.0,6.591949208711867e-17
"4921,25422",463.8959208303168,686.9460825488787,707.9609751387892,2565.516567704566,2059.61156649771,0.5519924669147658,-0.5634694901992057,-0.0983731001151656,1.0,0.0,0.0,0.0
"4922,25422",616.6430123099215,802.0889403813673,820.2503499879329,2335.9051556842905,2025.991146512191,0.4662880427341383,-0.4744149932343877,-0.0599176111661216,0.5373546567775332,0.4526306640398655,0.0,0.0100146791826012
"4923,25422",581.4928505913598,742.4927154236075,751.5720685493617,2120.0833357470474,1719.163712285786,0.4641481237054388,-0.4677604413783331,-0.0900792112380023,0.5222408931123732,0.4777591068876268,0.0,-5.551115123125783e-17
"4924,25422",515.7915037412508,694.3077914554686,767.3622833695396,2156.127356987693,1784.9530050687938,0.4695356317378534,-0.5046813064069035,-0.0764948982960771,0.5414300614207905,0.4585699385792094,0.0,0.0
"4925,25422",857.1133236784956,1025.9993000241388,1087.858855901522,2080.7959739319363,1807.6765194303675,0.3446509198754356,-0.3743329929344468,-0.0552776315630543,0.2883107351180131,0.7116892648819869,0.0,0.0
"4926,25422",971.2309920347592,1112.2155636012567,1192.9478493845056,1767.9602799903475,1842.7475983586803,0.2061503024837463,-0.2350274838527616,0.0267464593315456,0.0338780082666975,0.9661219917333024,0.0,-1.1102230246251563e-16
"4927,25422",868.4719333816088,1026.2585324643992,1125.9668163166807,1748.5327250784471,1888.5141202027544,0.2303334900632388,-0.2735294966900897,0.0489084000035119,0.0722370301695831,0.9277629698304168,0.0,0.0
"4928,25422",590.919937243544,733.1672797489753,787.1303403330934,1712.4875742215809,1774.9429688631446,0.3598997684995898,-0.3901157286673386,0.0281031234459204,0.1731274384826361,0.826872561517364,0.0,-1.1102230246251563e-16
"4929,25422",615.2113106444616,756.4667632150627,838.9683176442205,1728.7497465604663,1759.0654018826956,0.3411266613541263,-0.3839580029373626,0.0174969681304747,0.1594043342218102,0.8405956657781898,0.0,0.0
"4930,25422",927.4776635288453,1059.0825199131075,1131.4518078686965,1714.9386338402144,1826.854293989866,0.2146243635304229,-0.2439706403089497,0.0378537133788526,0.1442809131996755,0.8557190868003245,0.0,0.0
"4931,25422",1001.7396813902984,1169.4444363987466,1256.5935167752857,1781.5560704803308,2044.5896210475532,0.1831420537477089,-0.2243337594397938,0.0866413006007471,0.2824294047205161,0.7175705952794839,0.0,0.0
"4932,25422",1038.7747960415172,1193.0290176200842,1281.5624040550342,1835.386391503744,1986.6239729664528,0.1791088612075889,-0.2175109777854209,0.0509998153408068,0.3096438366747789,0.6903561633252211,0.0,0.0
"4933,25422",1084.9247936278073,1228.3759015206392,1340.926251508571,1850.6311803041303,1946.2030557567005,0.1638102388614939,-0.2066706632623419,0.0364838445984525,0.0539846254876965,0.9460153745123034,0.0,0.0
