cell_id,B11,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,MNDWI,NDBI,NDBI_std,NDVI,NDVI_std,NDWI,brightness,distance_to_boundary_centroid,road_density,building_area_ratio
"4935,25330",1474.102483343429,268.0674136886736,423.3852816474864,398.3084494245912,733.2220169594183,1613.8747122955797,1903.30299818292,2071.889551786796,2140.769533615991,-0.1232267664261737,-0.5512727696811839,-0.1793614081787909,0.0822174453098941,0.687012253509443,0.0955461354238585,-0.6572751589466916,1084.6325711689883,10835.022802156363,0.0062909708487415,0.0
"4922,25331",1421.1296296296296,320.4753086419753,543.0617283950617,450.1296296296296,889.2716049382716,2021.1913580246917,2421.222222222222,2621.179012345679,2552.901234567901,-0.2554259749106419,-0.4508405533837683,-0.3008745470900594,0.1502876107629382,0.7115247131865702,0.1243390377763394,-0.6331385344634821,1259.0324074074074,10858.932681018265,0.0104342807199502,0.0
"4923,25331",1984.2356940250709,372.7418977033582,630.4558056546803,547.1686064598775,1064.6281270015554,2374.6736480922323,2785.393503522739,3023.3388873638937,3078.2424101015654,-0.1278133208173019,-0.5080536455660444,-0.1818702753932878,0.1302268219721726,0.6554854037400865,0.1210480010015205,-0.6165656682875928,1545.8981654314218,10829.971714393265,0.0063184670563921,0.0
"4924,25331",1954.3534022585372,329.3615008093733,635.7930027749944,431.3500732290144,1095.7337788098357,3153.468829492024,3796.5299275418174,4144.721590033146,4149.688237107841,-0.290157163374971,-0.509835232539117,-0.3424235930384771,0.1135384518289063,0.7986451340409252,0.1250114244191608,-0.723805010130668,1798.432726865413,10803.39404325837,0.0062760004018852,0.0
"4925,25331",1608.207995779978,270.3050804804631,498.8863546173429,384.0833696293931,885.3698568483403,2325.5629809227908,2759.973363531655,2985.222001219547,3048.535434633215,-0.2216492506922781,-0.5244570604696245,-0.276752587796124,0.112244636826645,0.7634610744084649,0.1527934917907064,-0.701429581029357,1372.7314781207356,10779.217313521816,0.0106074179590654,0.0
"4926,25331",1341.8184304285028,238.74538276360144,403.4319740009629,312.1018199325952,689.7454212806941,1751.525517573423,2083.9313625421287,2247.1756716417917,2309.513115069813,-0.1747717764792847,-0.5294198362320504,-0.2250385420082642,0.1058354060122764,0.733242631266768,0.1681005599006463,-0.6782488864313023,1083.5003033220996,10757.457690207482,0.0090288814182957,0.0
"4927,25331",1172.3054983148766,234.3860616273473,376.4402888781897,292.40319691863266,621.7385941261435,1554.112445835341,1836.8715551275875,1978.891665864227,2040.7419691863277,-0.1993951268007887,-0.5050020177922803,-0.2534869487441495,0.0961558896852618,0.730272255040845,0.1751399944324745,-0.673931994777376,958.0012132883968,10738.12987606028,0.005727166932875,0.0
"4928,25331",1101.9564660568128,212.77937891189217,348.16710158883023,262.5088541165142,586.799990370727,1518.0633606162733,1811.3324554646128,1942.542561386616,2021.515117958596,-0.22312127681215,-0.5112344859004537,-0.277004517862357,0.091951080570357,0.7539408077301749,0.1675756951194112,-0.6915625623664892,912.0120341839188,10721.247015879071,0.0,0.0
"4929,25331",1275.4011218103046,212.8957342320655,351.97092922484336,285.5696726047183,639.6622676937895,1602.017063071739,1932.266947520462,2063.552551757343,2154.3779489648537,-0.1854047227739394,-0.5521611179092153,-0.2313903628772893,0.1155895382776127,0.7326158295713138,0.1504512793142251,-0.685374561301435,984.7739660568124,10706.82067746886,0.0069698246260633,0.0
"4930,25331",1505.5012132883974,358.2221569571499,506.8726143476168,497.2221906596052,815.4674819451135,1519.5489985556096,1739.9680452575844,1862.8701974000971,1937.5128021184416,-0.0580169073897524,-0.488561936174239,-0.0996162705440419,0.1112857228448131,0.5452304258860818,0.1267244222635608,-0.5395201042010397,1094.2015515166102,10694.860810179724,0.0209477748606738,0.0
"4931,25331",1399.1807992296583,369.3776119402987,508.3786519017816,519.0632595089072,780.0046461242177,1350.1821665864222,1528.009715936446,1651.822441020703,1682.299956668273,-0.0381727683750366,-0.4672442695415244,-0.083972877766826,0.1147609470556164,0.5009252185044121,0.1175000781279611,-0.5073389020289547,1035.3984797785272,10685.375684621213,0.0109523563067488,0.0
"4932,25331",1926.011194029852,442.7744102070296,611.5329850746268,863.540553683197,1028.535657197882,1284.8066827154548,1418.6489937409715,1564.7618103033224,1598.3131198844496,0.1917573875572589,-0.5109787760710108,0.1387505775521616,0.2116502862883572,0.2304107996487077,0.2186641846186033,-0.398789686456459,1267.7888902262882,10678.371899116792,0.0003094892424523,0.0
"4933,25331",1574.5884689455945,479.8418536350506,652.9115021665862,736.8592537313434,935.0056331246994,1247.1750649975927,1364.357144920559,1465.444309099663,1500.335064997594,0.1182992021775127,-0.3755893575870394,0.1106203326231543,0.132500179934628,0.2634319751408736,0.1394774946332074,-0.2714729657817731,1113.661824747231,10673.854334887836,0.0246316206394408,0.0
