cell_id,B11,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,MNDWI,NDBI,NDBI_std,NDVI,NDVI_std,NDWI,brightness,distance_to_boundary_centroid,road_density,building_area_ratio,vegetation,built_up,water,other
"4930,25327",2383.4623243488268,414.5863175145577,669.4974371491337,627.6838627567209,1147.3502039820085,2446.478852121764,2879.066337738416,2946.42097004777,3161.288207399143,-0.0673493579919671,-0.5783308790070841,-0.1129263589242064,0.1329014561585514,0.6473104182359686,0.1322150618576967,-0.620742433899313,1655.5345723351588,11344.53459943146,0.0070964585374775,0.0,1.0,0.0,0.0,0.0
"4931,25327",2719.8905458811914,599.3071816722243,883.9850253180191,936.8767444732616,1406.9082376188703,2453.400889218229,2806.6205075954067,2899.8165678646405,3064.507163146844,0.0188104674968639,-0.5325524886276187,-0.030118494111061,0.0818956541929598,0.5280883815059016,0.1033956309320617,-0.5378453448033856,1849.072742991232,11335.592045431507,0.0090733401880967,0.0,0.9422721105217712,0.0,0.0,0.0577278894782286
"4927,25328",1812.0659087638508,413.6353072384516,626.4012088070228,531.8741905310117,949.1199812922724,2017.295258310549,2328.475715930349,2342.324687005325,2560.895956252699,-0.0338457989614847,-0.4926119625572678,-0.0702729736257637,0.1012798299217164,0.6020434542617656,0.1215694145993167,-0.5412447012715382,1413.4376528996977,11223.48899928038,0.0306871021953433,0.0,0.9751144164759724,0.0066504576659038,0.0182351258581235,0.0
"4928,25328",2435.7753502994306,419.7791401872765,724.5218762355715,555.3543545136314,1209.3889167478335,2751.694229341253,3219.505409992576,3370.594250556914,3528.998235243066,-0.110337296752702,-0.5374482896260909,-0.1595894734864735,0.1513388935492858,0.7125766956469467,0.187065537620117,-0.6507142226222412,1861.7686999141745,11207.335871371237,0.0,0.0,0.9999903561474738,9.64385252620717e-06,0.0,0.0
"4929,25328",2180.1755560905167,472.9140298507466,739.1147664901303,699.2326961964375,1179.7549398170447,2530.545324987964,3000.4238661531085,3060.219585941262,3274.26176215696,-0.121281233764278,-0.5113671085905676,-0.1722990549428846,0.1193225664743456,0.6466302569967427,0.125942907443526,-0.6106615963249642,1689.0125409244113,11193.534802819117,0.0,0.0,0.8389293419633225,0.0174526121128062,0.0,0.1436180459238711
"4930,25328",2484.016104959077,447.3844342802121,715.4117717862305,660.3096774193551,1197.8218488204143,2500.030038517094,2927.3067549350026,3031.9649398170463,3254.4438709677447,-0.0537535153373853,-0.5630049821176267,-0.103660982005566,0.13564626516797,0.6399201237618727,0.1384737522524357,-0.6145139491193619,1762.2482571015896,11182.094492875638,0.0,0.0,0.9834623979041456,0.0,0.0,0.0165376020958545
"4931,25328",2729.6262951334384,520.4373364730509,800.2008895866041,757.7218995290424,1332.837153322868,2634.1461276818422,3013.9061486132923,3221.0806907378337,3320.683019361591,-0.0212682605802565,-0.5512925902004331,-0.061069592134497,0.1372603099500516,0.6186267285088729,0.1857470198282641,-0.5946327444990539,1907.7145604395605,11173.022191508526,0.0076493294959332,0.0023856376679126,1.0,0.0,0.0,0.0
"4926,25329",1819.0909090909088,312.90909090909093,516.7727272727274,371.8636363636364,895.909090909091,2266.9090909090914,2705.7727272727275,3097.090909090909,2946.1818181818185,-0.2265869717706334,-0.5346341620792042,-0.2648481157692996,0.1649625010688864,0.7835129607807507,0.1573819999139669,-0.6903770620172676,1439.3863636363635,11080.434258012934,0.0042749963882363,0.0,1.0,0.0,0.0,0.0
"4927,25329",2261.9205428373184,493.81950225459497,757.3444935830721,697.3985691987507,1190.348907388135,2326.089273326392,2650.209339229965,2799.3487079431093,2965.9289628858774,-0.0276981526794534,-0.4756570101717232,-0.0712592641914422,0.1316246233420795,0.5639938461176587,0.1520029775820257,-0.5385486082745333,1666.145278355877,11061.66967189594,0.0107860269638064,0.0,0.8807508153493859,0.0847095968357504,0.0006071750745957,0.0339324127402678
"4928,25329",2148.791822778712,625.4393209727901,865.96835540573,829.711938357813,1275.5019166867316,2251.358362629423,2530.057635444255,2609.00027450036,2751.22964122321,-0.0179282434527911,-0.4198634042896733,-0.05745347696587,0.1104492195586003,0.4641895954648528,0.1287141715742332,-0.4530510881302755,1653.8935107151449,11045.280386451768,0.014762222163374,0.0,0.6234592866497188,0.3332466682073799,0.0,0.0432940451429011
"4929,25329",2140.5385456296626,492.6719383578132,755.0299735131223,714.2137298338547,1207.823289188537,2279.544936190703,2626.6145003611823,2720.838930893328,2859.5076522995405,-0.0489543857348173,-0.487642407980477,-0.0995220023248469,0.1189501145067068,0.5702609262521251,0.1171237994536607,-0.541744651035633,1618.6827955694662,11031.276984634364,0.0005826233152253,0.0,0.8654090593944996,0.0351282643864109,0.0319216547261382,0.0675410214929512
"4930,25329",2663.637367027344,754.9776400493072,1082.2756015157718,1232.7005547185297,1686.1523079030217,2563.886020179878,2846.505570013236,2882.21611194813,3057.6576382230687,0.0333467538053317,-0.4411444418751055,-0.028662003122176,0.0956566411115758,0.4138214007058766,0.1153237628464527,-0.4541847762178781,2017.071225973607,11019.668565062491,0.0070944310168941,0.0,0.6630152584832614,0.0234115235709405,0.0,0.313573217945798
"4931,25329",2443.5,451.0,740.5,621.5,1214.5,3075.0,3566.5,3876.0,3775.0,-0.141063392162323,-0.5328572392463684,-0.1853905171155929,0.1394129508964321,0.7244378924369812,0.1600127953964762,-0.6617705821990967,2163.625,11010.46270732948,0.0138764115750401,0.0132235237417851,1.0,0.0,0.0,0.0
"4932,25329",1938.0556803079592,319.9827918060585,604.7764997021216,429.08379542642393,982.1846844782548,2431.4541496723327,2889.673021401403,2981.202946702717,3132.1753127721017,-0.1821982495726257,-0.5450735121964044,-0.2244676599334273,0.0881306812296224,0.7575336913526352,0.0912920893180825,-0.6750570250160616,1480.7384801338158,11003.665437712454,0.0202767710774644,0.0168326534075286,0.9903062849861194,0.0096937150138806,0.0,0.0
"4933,25329",1917.985393844549,452.501564945227,685.3009911319772,689.7081377151801,994.8002086593638,2178.5957224830468,2640.937141366719,2644.897756911841,2917.5918101199795,-0.1359498745678736,-0.5096961473448549,-0.1969968576730463,0.0821569811750127,0.6401855931595458,0.0867014186278775,-0.6287422678591251,1475.7544992175274,10999.28121692211,0.0075410450971047,0.0354096436743858,0.8321428571428572,0.1678571428571428,0.0,0.0
"4924,25330",1683.482354380809,319.8345080763576,538.6734459128725,438.85173764072346,892.0860009789508,2024.8939549681809,2379.1021292217283,2274.807195301024,2653.599632892798,-0.0862226416348768,-0.5125109880506195,-0.1326601152438317,0.1353286413506273,0.6631168377615329,0.1188211580453861,-0.5982629510996612,1317.2486111111086,10964.186177972626,0.0067081771278892,0.0377944027966143,0.992338473550654,0.0,0.007661526449346,0.0
"4925,25330",1617.7644993203455,323.3447742032926,558.1580199365657,455.0381739918445,914.3501359311294,2056.407264763632,2434.421915118563,2419.8920857876465,2687.7028772088825,-0.1105082808166524,-0.4978737318003544,-0.1658619442146417,0.1494540365659086,0.6677396267341934,0.1291831570650595,-0.6056069946958843,1334.39053768313,10940.364071945549,0.0068140306357328,0.0,1.0,0.0,0.0,0.0
